feature_1,feature_10,feature_11,feature_12,feature_13,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9
28.09,False,False,False,False,True,False,False,False,False,False,False,False
23.97,False,False,False,False,True,False,False,False,False,False,False,False
24.04,False,False,False,False,True,False,False,False,False,False,False,False
21.85,False,False,False,False,True,False,False,False,False,False,False,False
21.55,False,False,False,False,True,False,False,False,False,False,False,False
17.310000000000002,False,False,False,False,True,False,False,False,False,False,False,False
3.96,False,False,False,False,True,False,False,False,False,False,False,False
15.88,False,False,False,False,True,False,False,False,False,False,False,False
17.6,False,False,False,False,True,False,False,False,False,False,False,False
12.1,False,False,False,False,True,False,False,False,False,False,False,False
19.490000000000002,False,False,False,False,True,False,False,False,False,False,False,False
9.57,False,False,False,False,True,False,False,False,False,False,False,False
5.02,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
1.8,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
7.17,False,False,False,False,True,False,False,False,False,False,False,False
10.26,False,False,False,False,True,False,False,False,False,False,False,False
1.7799999999999998,False,False,False,False,True,False,False,False,False,False,False,False
0.15,False,False,False,False,True,False,False,False,False,False,False,False
6.5200000000000005,False,False,False,False,True,False,False,False,False,False,False,False
21.42,False,False,False,False,True,False,False,False,False,False,False,False
25.07,False,False,False,False,True,False,False,False,False,False,False,False
29.240000000000002,False,False,False,False,True,False,False,False,False,False,False,False
18.3,False,False,False,False,True,False,False,False,False,False,False,False
12.49,False,False,False,False,True,False,False,False,False,False,False,False
8.33,False,False,False,False,True,False,False,False,False,False,False,False
4.27,False,False,False,False,True,False,False,False,False,False,False,False
0.3,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
3.04,False,False,False,False,True,False,False,False,False,False,False,False
19.270000000000003,False,False,False,False,True,False,False,False,False,False,False,False
24.04,False,False,False,False,True,False,False,False,False,False,False,False
31.009999999999998,False,False,False,False,True,False,False,False,False,False,False,False
17.619999999999997,False,False,False,False,True,False,False,False,False,False,False,False
28.7,False,False,False,False,True,False,False,False,False,False,False,False
24.52,False,False,False,False,True,False,False,False,False,False,False,False
18.310000000000002,False,False,False,False,True,False,False,False,False,False,False,False
5.37,False,False,False,False,True,False,False,False,False,False,False,False
3.65,False,False,False,False,True,False,False,False,False,False,False,False
1.59,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
12.52,False,False,False,False,True,False,False,False,False,False,False,False
15.23,False,False,False,False,True,False,False,False,False,False,False,False
7.49,False,False,False,False,True,False,False,False,False,False,False,False
6.4,False,False,False,False,True,False,False,False,False,False,False,False
0.7,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
20.58,False,False,False,False,True,False,False,False,False,False,False,False
24.73,False,False,False,False,True,False,False,False,False,False,False,False
14.2,False,False,False,False,True,False,False,False,False,False,False,False
7.5,False,False,False,False,True,False,False,False,False,False,False,False
4.609999999999999,False,False,False,False,True,False,False,False,False,False,False,False
0.2,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
0.05,False,False,False,False,True,False,False,False,False,False,False,False
3.56,False,False,False,False,True,False,False,False,False,False,False,False
18.1,False,False,False,False,True,False,False,False,False,False,False,False
18.15,False,False,False,False,True,False,False,False,False,False,False,False
18.05,False,False,False,False,True,False,False,False,False,False,False,False
28.849999999999998,False,False,False,False,True,False,False,False,False,False,False,False
32.3,False,False,False,False,True,False,False,False,False,False,False,False
32.45,False,False,False,False,True,False,False,False,False,False,False,False
15.260000000000002,False,False,False,False,True,False,False,False,False,False,False,False
10.85,False,False,False,False,True,False,False,False,False,False,False,False
13.149999999999999,False,False,False,False,True,False,False,False,False,False,False,False
7.25,False,False,False,False,True,False,False,False,False,False,False,False
23.499999999999996,False,False,False,False,True,False,False,False,False,False,False,False
21.94,False,False,False,False,True,False,False,False,False,False,False,False
